editor_id,quest_name,outcome_stage,outcome,act_tags,deity,valence,intensity,magnitude,citation,formid
zzzCrbBqStuhnTsun,Trial of the Gods,999,Passed the Nord divine trial,prove_worth,Stuhn,+,m,milestone,Unslaad zzzCrbBqStuhnTsun s999 ShutDownStage,Unslaad.esm:3C8752
OlenveldBOTE,Beginning of the End,80,Cleansed Olenveld of the Ideal Masters' undeath,cleanse_undeath,Arkay,+,S,milestone,Olenveld OlenveldBOTE s80 Complete (cleansed Ideal Masters; text-confirmed),Olenveld.esp:50FC4D
EC_SS_MQ102,The Roots of Madness,100,Defeated Thoron and served Sheogorath's agents,serve_daedra,Sheogorath,+,S,milestone,SEC EC_SS_MQ102 s100 ShutDownStage (text-confirmed),Skyrim Extended Cut - Saints and Seducers.esp:09EF5F
000FCQuest02,The Forgotten City - Forget-me-not,1500,Refused to murder the suspect for self-interest,show_mercy,Stendarr,+,S,milestone,FC Quest02 s1500 (refused unjust killing; embedded text-confirmed),ForgottenCity.esp:05965B
000FCQuest01,The Forgotten City,4000,Persuaded the Arbiter to wind back the Dwarves' Law,seek_truth,Julianos,+,S,milestone,FC Quest01 s4000 good ending (truth over blind obedience; embedded text-confirmed),ForgottenCity.esp:012BB9
000FCQuest01,The Forgotten City,4050,Reunited Altrius with Cassia,show_compassion,Mara,+,m,small,FC Quest01 s4050 CompleteQuest (reunion; embedded text-confirmed),ForgottenCity.esp:012BB9
zDcdSqWorm,DAc0da - Episode Mannimarco,9999,Defeated Mannimarco and crushed the Worm Cult,cleanse_undeath,Arkay,+,S,milestone,DAc0da Worm Cult thread s9999 ShutDownStage (defeat Mannimarco; web-research HIGH confidence - no join path),DAc0da.esm:0052C2
zDcdMq05,DAc0da - Expel the Numidium,999,Expelled the Numidium from the timeline,honor_divine,Akatosh,+,S,milestone,DAc0da main arc s999 ShutDownStage (expel Numidium; web-research HIGH; RUNTIME-VERIFY fires on success not the Mantella bad-ending),DAc0da.esm:00CA1E
DA08MephalaHunt,The Fate of the Ebony Blade (keep),20,Kept the Ebony Blade and vowed to restore its power by feeding it,serve_daedra,Mephala,+,S,milestone,EbonyBladeCurse DA08MephalaHunt s20 CompleteQuest (keep path; embrace Mephala's betrayal-tool; text-confirmed),EbonyBladeCurse.esp:000807
DA08MephalaHunt,The Fate of the Ebony Blade (destroy),30,Destroyed the Ebony Blade at the Aetherium Forge,defy_daedra,Mephala,-,S,milestone,EbonyBladeCurse DA08MephalaHunt s30 CompleteQuest (destroy path; sever Mephala's web; text-confirmed),EbonyBladeCurse.esp:000807
zzzAoMMq06,Thus Spoke Khajiit,80,Granted the dying Jo'vanni his last request and returned Campaner'Ra's pelt to him,honor_the_dead,Khenarthi,+,m,milestone,"T12-ARR objective-derived: Thus Spoke Khajiit objective s70 ""Take Campaner'Ra's pelt from Mar'so and bring it back to Jo'vanni"" is the act; row fires on the NEXT stage s80, when that objective resolves. ARR quests carry NO journal text (Stages[i].LogEntries[0].Entry absent), so stage semantics are inferred from Objectives[i].DisplayText -- RUNTIME-VERIFY. Read on D:WabbajackmodlistsARR 2.5 profile KoK R11. Part B profile honor_the_dead(m).",Vigilant.esm:009E68
zzzAoMMq06,Thus Spoke Khajiit,80,Granted the dying Jo'vanni his last request and returned Campaner'Ra's pelt to him,honor_the_dead,Azura,+,m,small,"T12-ARR objective-derived: Thus Spoke Khajiit objective s70 ""Take Campaner'Ra's pelt from Mar'so and bring it back to Jo'vanni"" is the act; row fires on the NEXT stage s80, when that objective resolves. ARR quests carry NO journal text (Stages[i].LogEntries[0].Entry absent), so stage semantics are inferred from Objectives[i].DisplayText -- RUNTIME-VERIFY. Read on D:WabbajackmodlistsARR 2.5 profile KoK R11. Part B profile honor_the_dead(m).",Vigilant.esm:009E68
zzzCrbMq08,The Final Journey,140,Defeated the guardian barring the way through the Frozen Abyss,kill_honorable_combat,Alkosh,+,S,milestone,"T12-ARR objective-derived: The Final Journey objective s135 ""Defeat <Boss>"" is the act; row fires on the NEXT stage s140, when that objective resolves. ARR quests carry NO journal text (Stages[i].LogEntries[0].Entry absent), so stage semantics are inferred from Objectives[i].DisplayText -- RUNTIME-VERIFY. Read on D:WabbajackmodlistsARR 2.5 profile KoK R11. Part B profile kill_honorable_combat(S).",Unslaad.esm:465EBF
zzzCrbMq08,The Final Journey,140,Defeated the guardian barring the way through the Frozen Abyss,prove_by_struggle,Baan Dar,+,m,small,"T12-ARR objective-derived: The Final Journey objective s135 ""Defeat <Boss>"" is the act; row fires on the NEXT stage s140, when that objective resolves. ARR quests carry NO journal text (Stages[i].LogEntries[0].Entry absent), so stage semantics are inferred from Objectives[i].DisplayText -- RUNTIME-VERIFY. Read on D:WabbajackmodlistsARR 2.5 profile KoK R11. Part B profile prove_by_struggle(m).",Unslaad.esm:465EBF
zzzCrbMq02,Hoarfrost,50,Defeated Austella in the castle and lived to decide Ulliss' fate,kill_honorable_combat,Alkosh,+,S,small,"T12-ARR objective-derived: Hoarfrost objective s40 ""Defeat Austella"" is the act; row fires on the NEXT stage s50, when that objective resolves. ARR quests carry NO journal text (Stages[i].LogEntries[0].Entry absent), so stage semantics are inferred from Objectives[i].DisplayText -- RUNTIME-VERIFY. Read on D:WabbajackmodlistsARR 2.5 profile KoK R11. Part B profile kill_honorable_combat(S).",Unslaad.esm:02299D
zzzCrbMq02,Hoarfrost,50,Defeated Austella in the castle and lived to decide Ulliss' fate,prove_by_struggle,Baan Dar,+,m,small,"T12-ARR objective-derived: Hoarfrost objective s40 ""Defeat Austella"" is the act; row fires on the NEXT stage s50, when that objective resolves. ARR quests carry NO journal text (Stages[i].LogEntries[0].Entry absent), so stage semantics are inferred from Objectives[i].DisplayText -- RUNTIME-VERIFY. Read on D:WabbajackmodlistsARR 2.5 profile KoK R11. Part B profile prove_by_struggle(m).",Unslaad.esm:02299D
zzzAoMMq01,Bloodsucker,40,Hunted down and destroyed the vampire preying on Whiterun's Hall of the Dead,slay_undead,Azura,+,m,small,"T12-ARR objective-derived: Bloodsucker objective s30 ""Defeat the vampire"" is the act; row fires on s40, the next stage at which that objective has resolved (stage index confirmed present on the record). ARR quests carry NO journal text, so semantics come from Objectives[i].DisplayText -- RUNTIME-VERIFY. Read on D:WabbajackmodlistsARR 2.5 profile KoK R11. Part B profile slay_undead(m).",Vigilant.esm:005CE3
zzzBMMq03,The Blood Matron,70,"Defeated Lamae Bal, the Blood Matron, in her own crypt",kill_honorable_combat,Alkosh,+,S,small,"T12-ARR objective-derived: The Blood Matron objective s60 ""Defeat <LamaeBal>"" is the act; row fires on s70, the next stage at which that objective has resolved (stage index confirmed present on the record). ARR quests carry NO journal text, so semantics come from Objectives[i].DisplayText -- RUNTIME-VERIFY. Read on D:WabbajackmodlistsARR 2.5 profile KoK R11. Part B profile kill_honorable_combat(S).",Vigilant.esm:038526
zzzBMMq03,The Blood Matron,70,"Defeated Lamae Bal, the Blood Matron, in her own crypt",prove_by_struggle,Baan Dar,+,m,small,"T12-ARR objective-derived: The Blood Matron objective s60 ""Defeat <LamaeBal>"" is the act; row fires on s70, the next stage at which that objective has resolved (stage index confirmed present on the record). ARR quests carry NO journal text, so semantics come from Objectives[i].DisplayText -- RUNTIME-VERIFY. Read on D:WabbajackmodlistsARR 2.5 profile KoK R11. Part B profile prove_by_struggle(m).",Vigilant.esm:038526
zzzBMMq03,The Blood Matron,100,"Freed Lamae Bal, Molag Bal's first victim, from his curse",destroy_reject_daedra:molagbal,Azura,+,S,milestone,"T12-ARR objective-derived: The Blood Matron objective s90 ""Free <LamaeBal> from the curse of Molag Bal"" is the act; row fires on s100, the next stage at which that objective has resolved (stage index confirmed present on the record). ARR quests carry NO journal text, so semantics come from Objectives[i].DisplayText -- RUNTIME-VERIFY. Read on D:WabbajackmodlistsARR 2.5 profile KoK R11. Part B profile destroy_reject_daedra:molagbal(S).",Vigilant.esm:038526
zzzBMMq03,The Blood Matron,100,"Freed Lamae Bal, Molag Bal's first victim, from his curse",honor_the_dead,Khenarthi,+,m,milestone,"T12-ARR objective-derived: The Blood Matron objective s90 ""Free <LamaeBal> from the curse of Molag Bal"" is the act; row fires on s100, the next stage at which that objective has resolved (stage index confirmed present on the record). ARR quests carry NO journal text, so semantics come from Objectives[i].DisplayText -- RUNTIME-VERIFY. Read on D:WabbajackmodlistsARR 2.5 profile KoK R11. Part B profile honor_the_dead(m).",Vigilant.esm:038526
zzzAoMMq04,The Eye of Madness,40,Killed Balor and ended the madness spreading from the Eye,uphold_law_justice,Alkosh,+,m,small,"T12-ARR objective-derived: The Eye of Madness objective s30 ""Kill Balor"" is the act; row fires on s40, the next stage at which that objective has resolved (stage index confirmed present on the record). ARR quests carry NO journal text, so semantics come from Objectives[i].DisplayText -- RUNTIME-VERIFY. Read on D:WabbajackmodlistsARR 2.5 profile KoK R11. Part B profile uphold_law_justice(m).",Vigilant.esm:0082EA
zzzAoMMq04,The Eye of Madness,40,Killed Balor and ended the madness spreading from the Eye,prove_by_struggle,Baan Dar,+,m,small,"T12-ARR objective-derived: The Eye of Madness objective s30 ""Kill Balor"" is the act; row fires on s40, the next stage at which that objective has resolved (stage index confirmed present on the record). ARR quests carry NO journal text, so semantics come from Objectives[i].DisplayText -- RUNTIME-VERIFY. Read on D:WabbajackmodlistsARR 2.5 profile KoK R11. Part B profile prove_by_struggle(m).",Vigilant.esm:0082EA
zzzAoMMq02,He Who Cannot Be Touched,20,Put down the Daedra that could not be touched by mortal steel,kill_honorable_combat,Alkosh,+,S,small,"T12-ARR objective-derived: He Who Cannot Be Touched objective s10 ""Defeat the Daedra"" is the act; row fires on s20, the next stage at which that objective has resolved (stage taken from the next objective index (objective indices are stage indices in this mod, confirmed on 7 of 7 quests checked)). ARR quests carry NO journal text, so semantics come from Objectives[i].DisplayText -- RUNTIME-VERIFY. Read on D:WabbajackmodlistsARR 2.5 profile KoK R11. Part B profile kill_honorable_combat(S).",Vigilant.esm:006271
zzzAoMMq02,He Who Cannot Be Touched,20,Put down the Daedra that could not be touched by mortal steel,prove_by_struggle,Baan Dar,+,m,small,"T12-ARR objective-derived: He Who Cannot Be Touched objective s10 ""Defeat the Daedra"" is the act; row fires on s20, the next stage at which that objective has resolved (stage taken from the next objective index (objective indices are stage indices in this mod, confirmed on 7 of 7 quests checked)). ARR quests carry NO journal text, so semantics come from Objectives[i].DisplayText -- RUNTIME-VERIFY. Read on D:WabbajackmodlistsARR 2.5 profile KoK R11. Part B profile prove_by_struggle(m).",Vigilant.esm:006271
zzzAoMMq07,Old Regrets,50,Faced Bal himself and put him down where he had fed on Jacob's regret,destroy_reject_daedra:molagbal,Azura,+,S,small,"T12-ARR objective-derived: Old Regrets objective s40 ""Defeat Bal"" is the act; row fires on s50, the next stage at which that objective has resolved (stage index confirmed present on the record). ARR quests carry NO journal text, so semantics come from Objectives[i].DisplayText -- RUNTIME-VERIFY. Read on D:WabbajackmodlistsARR 2.5 profile KoK R11. Part B profile destroy_reject_daedra:molagbal(S).",Vigilant.esm:00A3FE
zzzAoMMq07,Old Regrets,50,Faced Bal himself and put him down where he had fed on Jacob's regret,kill_honorable_combat,Alkosh,+,S,small,"T12-ARR objective-derived: Old Regrets objective s40 ""Defeat Bal"" is the act; row fires on s50, the next stage at which that objective has resolved (stage index confirmed present on the record). ARR quests carry NO journal text, so semantics come from Objectives[i].DisplayText -- RUNTIME-VERIFY. Read on D:WabbajackmodlistsARR 2.5 profile KoK R11. Part B profile kill_honorable_combat(S).",Vigilant.esm:00A3FE
zzzAoMMq07,Old Regrets,75,Surrendered the Mace of Molag Bal to the Vigil instead of keeping it,destroy_reject_daedra:molagbal,Azura,+,S,milestone,"T12-ARR objective-derived: Old Regrets objective s70 ""Give the Mace of Molag Bal to Altano"" is the act; row fires on s75, the next stage at which that objective has resolved (stage index confirmed present on the record). ARR quests carry NO journal text, so semantics come from Objectives[i].DisplayText -- RUNTIME-VERIFY. Read on D:WabbajackmodlistsARR 2.5 profile KoK R11. Part B profile destroy_reject_daedra:molagbal(S).",Vigilant.esm:00A3FE
zzzAoMMq07,Old Regrets,75,Surrendered the Mace of Molag Bal to the Vigil instead of keeping it,uphold_law_justice,Alkosh,+,m,small,"T12-ARR objective-derived: Old Regrets objective s70 ""Give the Mace of Molag Bal to Altano"" is the act; row fires on s75, the next stage at which that objective has resolved (stage index confirmed present on the record). ARR quests carry NO journal text, so semantics come from Objectives[i].DisplayText -- RUNTIME-VERIFY. Read on D:WabbajackmodlistsARR 2.5 profile KoK R11. Part B profile uphold_law_justice(m).",Vigilant.esm:00A3FE
zzzBMMq01,Empty Cells,100,Cleared the vampires nesting beneath Windhelm's empty cells,slay_undead,Azura,+,m,small,"T12-ARR objective-derived: Empty Cells objective s60 ""Eliminate the vampires under Windhelm"" is the act; row fires on s100, the next stage at which that objective has resolved (stage taken from the next objective index (objective indices are stage indices in this mod, confirmed on 7 of 7 quests checked)). ARR quests carry NO journal text, so semantics come from Objectives[i].DisplayText -- RUNTIME-VERIFY. Read on D:WabbajackmodlistsARR 2.5 profile KoK R11. Part B profile slay_undead(m).",Vigilant.esm:038524
zzzBMMq01,Empty Cells,100,Cleared the vampires nesting beneath Windhelm's empty cells,protect_the_weak,Khenarthi,+,S,small,"T12-ARR objective-derived: Empty Cells objective s60 ""Eliminate the vampires under Windhelm"" is the act; row fires on s100, the next stage at which that objective has resolved (stage taken from the next objective index (objective indices are stage indices in this mod, confirmed on 7 of 7 quests checked)). ARR quests carry NO journal text, so semantics come from Objectives[i].DisplayText -- RUNTIME-VERIFY. Read on D:WabbajackmodlistsARR 2.5 profile KoK R11. Part B profile protect_the_weak(S).",Vigilant.esm:038524
zzzBMMq02,Remnants,80,Gave Stendarr's Mercy to the last of the remnants rather than the sword,cure_undeath,Azura,+,m,milestone,"T12-ARR objective-derived: Remnants objective s70 ""Give Stendarr's Mercy to <Vamp04>"" is the act; row fires on s80, the next stage at which that objective has resolved (stage index confirmed present on the record). ARR quests carry NO journal text, so semantics come from Objectives[i].DisplayText -- RUNTIME-VERIFY. Read on D:WabbajackmodlistsARR 2.5 profile KoK R11. Part B profile cure_undeath(m).",Vigilant.esm:038525
zzzBMMq02,Remnants,80,Gave Stendarr's Mercy to the last of the remnants rather than the sword,honor_the_dead,Khenarthi,+,m,small,"T12-ARR objective-derived: Remnants objective s70 ""Give Stendarr's Mercy to <Vamp04>"" is the act; row fires on s80, the next stage at which that objective has resolved (stage index confirmed present on the record). ARR quests carry NO journal text, so semantics come from Objectives[i].DisplayText -- RUNTIME-VERIFY. Read on D:WabbajackmodlistsARR 2.5 profile KoK R11. Part B profile honor_the_dead(m).",Vigilant.esm:038525
zzzBMMq02,Remnants,100,Ended the last of the Blood Matron's remnants,kill_honorable_combat,Alkosh,+,S,small,"T12-ARR objective-derived: Remnants objective s90 ""Defeat <Vamp05>"" is the act; row fires on s100, the next stage at which that objective has resolved (stage index confirmed present on the record). ARR quests carry NO journal text, so semantics come from Objectives[i].DisplayText -- RUNTIME-VERIFY. Read on D:WabbajackmodlistsARR 2.5 profile KoK R11. Part B profile kill_honorable_combat(S).",Vigilant.esm:038525
zzzBMMq02,Remnants,100,Ended the last of the Blood Matron's remnants,prove_by_struggle,Baan Dar,+,m,small,"T12-ARR objective-derived: Remnants objective s90 ""Defeat <Vamp05>"" is the act; row fires on s100, the next stage at which that objective has resolved (stage index confirmed present on the record). ARR quests carry NO journal text, so semantics come from Objectives[i].DisplayText -- RUNTIME-VERIFY. Read on D:WabbajackmodlistsARR 2.5 profile KoK R11. Part B profile prove_by_struggle(m).",Vigilant.esm:038525
zzzCOMq01,Child of Oblivion,70,Defeated Julius and broke the horror of the Bruiant Mansion,kill_honorable_combat,Alkosh,+,S,small,"T12-ARR objective-derived: Child of Oblivion objective s60 ""Defeat Julius"" is the act; row fires on s70, the next stage at which that objective has resolved (stage taken from the next objective index (objective indices are stage indices in this mod, confirmed on 7 of 7 quests checked)). ARR quests carry NO journal text, so semantics come from Objectives[i].DisplayText -- RUNTIME-VERIFY. Read on D:WabbajackmodlistsARR 2.5 profile KoK R11. Part B profile kill_honorable_combat(S).",Vigilant.esm:065932
zzzCOMq01,Child of Oblivion,70,Defeated Julius and broke the horror of the Bruiant Mansion,prove_by_struggle,Baan Dar,+,m,small,"T12-ARR objective-derived: Child of Oblivion objective s60 ""Defeat Julius"" is the act; row fires on s70, the next stage at which that objective has resolved (stage taken from the next objective index (objective indices are stage indices in this mod, confirmed on 7 of 7 quests checked)). ARR quests carry NO journal text, so semantics come from Objectives[i].DisplayText -- RUNTIME-VERIFY. Read on D:WabbajackmodlistsARR 2.5 profile KoK R11. Part B profile prove_by_struggle(m).",Vigilant.esm:065932
